Departamento,Municipio,Centro_Poblado,Latitud,Longitud,Tipo,Pregunta
CÓRDOBA,SAHAGÚN,LOS BARRILES,"8,661910","-75,495410",8944,"¿Cómo se califica LOS BARRILES; SAHAGÚN; CÓRDOBA; 8,661910; -75,495410 ; 8944; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,YALÍ,YALÍ,"6,713860","-74,799330",7634,"¿Cómo se califica YALÍ; YALÍ; ANTIOQUIA; 6,713860; -74,799330 ; 7634; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TENJO,LA PUNTA,"4,818360","-74,195960",8799,"¿Cómo se califica LA PUNTA; TENJO; CUNDINAMARCA; 4,818360; -74,195960 ; 8799; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,ZARAGOZA,BUENOS AIRES,"7,600500","-74,896320",9080,"¿Cómo se califica BUENOS AIRES; ZARAGOZA; ANTIOQUIA; 7,600500; -74,896320 ; 9080; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCANCIPÁ,CHICÓ NORTE,"4,948880","-73,947430",11649,"¿Cómo se califica CHICÓ NORTE; TOCANCIPÁ; CUNDINAMARCA; 4,948880; -73,947430 ; 11649; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCANCIPÁ,CHICALÁ,"4,954720","-73,924030",11679,"¿Cómo se califica CHICALÁ; TOCANCIPÁ; CUNDINAMARCA; 4,954720; -73,924030 ; 11679; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,TARAZÁ,PUERTO ANTIOQUIA,"7,535320","-75,362010",6654,"¿Cómo se califica PUERTO ANTIOQUIA; TARAZÁ; ANTIOQUIA; 7,535320; -75,362010 ; 6654; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCANCIPÁ,EL DIVINO NIÑO,"4,956830","-73,918250",11683,"¿Cómo se califica EL DIVINO NIÑO; TOCANCIPÁ; CUNDINAMARCA; 4,956830; -73,918250 ; 11683; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ZIPAQUIRÁ,SAN MIGUEL,"5,021870","-73,949660",11860,"¿Cómo se califica SAN MIGUEL; ZIPAQUIRÁ; CUNDINAMARCA; 5,021870; -73,949660 ; 11860; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,YARUMAL,LLANOS DE CUIVA,"6,814210","-75,486970",3155,"¿Cómo se califica LLANOS DE CUIVA; YARUMAL; ANTIOQUIA; 6,814210; -75,486970 ; 3155; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCAIMA,LA COLORADA,"4,451940","-74,649680",7537,"¿Cómo se califica LA COLORADA; TOCAIMA; CUNDINAMARCA; 4,451940; -74,649680 ; 7537; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ZIPAQUIRÁ,BARANDILLAS,"5,025310","-73,973490",11921,"¿Cómo se califica BARANDILLAS; ZIPAQUIRÁ; CUNDINAMARCA; 5,025310; -73,973490 ; 11921; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,EL ROSAL,SAN ANTONIO,"4,830090","-74,244400",8586,"¿Cómo se califica SAN ANTONIO; EL ROSAL; CUNDINAMARCA; 4,830090; -74,244400 ; 8586; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,YARUMAL,LLANOS DE CUIVA,"6,814210","-75,486970",3287,"¿Cómo se califica LLANOS DE CUIVA; YARUMAL; ANTIOQUIA; 6,814210; -75,486970 ; 3287; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,VILLETA,VILLETA,"5,053110","-74,452740",7172,"¿Cómo se califica VILLETA; VILLETA; CUNDINAMARCA; 5,053110; -74,452740 ; 7172; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCANCIPÁ,CETINA,"4,978070","-73,904710",11747,"¿Cómo se califica CETINA; TOCANCIPÁ; CUNDINAMARCA; 4,978070; -73,904710 ; 11747; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCANCIPÁ,PELPAK,"4,947830","-73,949530",11644,"¿Cómo se califica PELPAK; TOCANCIPÁ; CUNDINAMARCA; 4,947830; -73,949530 ; 11644; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,SABANETA,MARÍA AUXILIADORA,"6,163580","-75,604130",203,"¿Cómo se califica MARÍA AUXILIADORA; SABANETA; ANTIOQUIA; 6,163580; -75,604130 ; 203; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,TOCANCIPÁ,TOCANCIPÁ,"4,965720","-73,906310",11702,"¿Cómo se califica TOCANCIPÁ; TOCANCIPÁ; CUNDINAMARCA; 4,965720; -73,906310 ; 11702; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,ZARZAL,ESTACIÓN CAICEDONIA,"4,434900","-75,859530",2196,"¿Cómo se califica ESTACIÓN CAICEDONIA; ZARZAL; VALLE DEL CAUCA; 4,434900; -75,859530 ; 2196; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,CENTRO DEL LLANO,"5,323990","-73,803670",13084,"¿Cómo se califica CENTRO DEL LLANO; VILLA DE SAN DIEGO DE UBATÉ; CUNDINAMARCA; 5,323990; -73,803670 ; 13084; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,TULUÁ,LA RIVERA,"4,082790","-76,173290",1161,"¿Cómo se califica LA RIVERA; TULUÁ; VALLE DEL CAUCA; 4,082790; -76,173290 ; 1161; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,TAUSAVITA BAJO,"5,294680","-73,812640",12985,"¿Cómo se califica TAUSAVITA BAJO; VILLA DE SAN DIEGO DE UBATÉ; CUNDINAMARCA; 5,294680; -73,812640 ; 12985; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ZIPAQUIRÁ,LA GRANJA,"5,053770","-73,957700",11964,"¿Cómo se califica LA GRANJA; ZIPAQUIRÁ; CUNDINAMARCA; 5,053770; -73,957700 ; 11964; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,ANGOSTURA,LLANOS DE CUIBA,"6,726550","-75,486180",2990,"¿Cómo se califica LLANOS DE CUIBA; ANGOSTURA; ANTIOQUIA; 6,726550; -75,486180 ; 2990; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BARBOSA,HATILLO,"6,415950","-75,398520",1337,"¿Cómo se califica HATILLO; BARBOSA; ANTIOQUIA; 6,415950; -75,398520 ; 1337; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,ARMENIA,CONDOMINIO PONTEVEDRA,"4,464250","-75,742020",2461,"¿Cómo se califica CONDOMINIO PONTEVEDRA; ARMENIA; QUINDÍO; 4,464250; -75,742020 ; 2461; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,APULO,APULO,"4,487790","-74,608420",7725,"¿Cómo se califica APULO; APULO; CUNDINAMARCA; 4,487790; -74,608420 ; 7725; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ALBÁN,LA MARÍA,"4,896110","-74,435040",1493,"¿Cómo se califica LA MARÍA; ALBÁN; CUNDINAMARCA; 4,896110; -74,435040 ; 1493; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
"BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, DISTRITO CAPITAL","4,660250","-74,107900",10000,"¿Cómo se califica BOGOTÁ, DISTRITO CAPITAL; BOGOTÁ, D.C.; BOGOTÁ, D.C.; 4,660250; -74,107900 ; 10000; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ANAPOIMA,ANAPOIMA,"4,535010","-74,556460",8071,"¿Cómo se califica ANAPOIMA; ANAPOIMA; CUNDINAMARCA; 4,535010; -74,556460 ; 8071; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ALBÁN,ALBÁN,"4,857820","-74,432080",1150,"¿Cómo se califica ALBÁN; ALBÁN; CUNDINAMARCA; 4,857820; -74,432080 ; 1150; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,ANGOSTURA,LLANOS DE CUIBA,"6,726550","-75,486180",3122,"¿Cómo se califica LLANOS DE CUIBA; ANGOSTURA; ANTIOQUIA; 6,726550; -75,486180 ; 3122; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BELLO,EL ALBERGUE,"6,298170","-75,566360",576,"¿Cómo se califica EL ALBERGUE; BELLO; ANTIOQUIA; 6,298170; -75,566360 ; 576; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,ANDALUCÍA,LA PAZ,"4,171540","-76,173980",1395,"¿Cómo se califica LA PAZ; ANDALUCÍA; VALLE DEL CAUCA; 4,171540; -76,173980 ; 1395; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BARBOSA,ISAZA,"6,423660","-75,379150",1353,"¿Cómo se califica ISAZA; BARBOSA; ANTIOQUIA; 6,423660; -75,379150 ; 1353; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,ARMENIA,NUEVO HORIZONTE - SAPERA,"4,478690","-75,707190",2564,"¿Cómo se califica NUEVO HORIZONTE - SAPERA; ARMENIA; QUINDÍO; 4,478690; -75,707190 ; 2564; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,CÁCERES,PUERTO BÉLGICA,"7,624200","-75,319370",6926,"¿Cómo se califica PUERTO BÉLGICA; CÁCERES; ANTIOQUIA; 7,624200; -75,319370 ; 6926; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,CÁCERES,PUERTO BÉLGICA,"7,624200","-75,319370",7056,"¿Cómo se califica PUERTO BÉLGICA; CÁCERES; ANTIOQUIA; 7,624200; -75,319370 ; 7056; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BARBOSA,ISAZA,"6,423660","-75,379150",1485,"¿Cómo se califica ISAZA; BARBOSA; ANTIOQUIA; 6,423660; -75,379150 ; 1485; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,BARRANQUILLA,"BARRANQUILLA, DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO","10,950890","-74,785800",16130,"¿Cómo se califica BARRANQUILLA, DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO; BARRANQUILLA; ATLÁNTICO; 10,950890; -74,785800 ; 16130; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,ANDALUCÍA,ANDALUCÍA,"4,163000","-76,175590",1369,"¿Cómo se califica ANDALUCÍA; ANDALUCÍA; VALLE DEL CAUCA; 4,163000; -76,175590 ; 1369; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,ARMENIA,CONDOMINIO SENIORS CLUB,"4,470740","-75,754910",2444,"¿Cómo se califica CONDOMINIO SENIORS CLUB; ARMENIA; QUINDÍO; 4,470740; -75,754910 ; 2444; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,BOJACÁ,SANTA BÁRBARA,"4,667080","-74,344140",9354,"¿Cómo se califica SANTA BÁRBARA; BOJACÁ; CUNDINAMARCA; 4,667080; -74,344140 ; 9354; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
"BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, DISTRITO CAPITAL","4,649260","-74,107020",1,"¿Cómo se califica BOGOTÁ, DISTRITO CAPITAL; BOGOTÁ, D.C.; BOGOTÁ, D.C.; 4,649260; -74,107020 ; 1; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,ARMENIA,EL CAIMO,"4,471020","-75,721480",2514,"¿Cómo se califica EL CAIMO; ARMENIA; QUINDÍO; 4,471020; -75,721480 ; 2514; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,CÁCERES,LAS PAMPAS,"7,692010","-75,281090",7096,"¿Cómo se califica LAS PAMPAS; CÁCERES; ANTIOQUIA; 7,692010; -75,281090 ; 7096; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ATLÁNTICO,BARRANQUILLA,"BARRANQUILLA, DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO","10,950890","-74,785800",14045,"¿Cómo se califica BARRANQUILLA, DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO; BARRANQUILLA; ATLÁNTICO; 10,950890; -74,785800 ; 14045; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BARBOSA,HATILLO,"6,415950","-75,398520",1205,"¿Cómo se califica HATILLO; BARBOSA; ANTIOQUIA; 6,415950; -75,398520 ; 1205; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BARBOSA,BARBOSA,"6,447070","-75,357280",1689,"¿Cómo se califica BARBOSA; BARBOSA; ANTIOQUIA; 6,447070; -75,357280 ; 1689; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
VALLE DEL CAUCA,BUGALAGRANDE,BUGALAGRANDE,"4,192100","-76,164920",1413,"¿Cómo se califica BUGALAGRANDE; BUGALAGRANDE; VALLE DEL CAUCA; 4,192100; -76,164920 ; 1413; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CUNDINAMARCA,ALBÁN,PANTANILLO,"4,892180","-74,446160",1383,"¿Cómo se califica PANTANILLO; ALBÁN; CUNDINAMARCA; 4,892180; -74,446160 ; 1383; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BELLO,BELLO,"6,315060","-75,553460",594,"¿Cómo se califica BELLO; BELLO; ANTIOQUIA; 6,315060; -75,553460 ; 594; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,BUENAVISTA,VILLA FÁTIMA,"8,087950","-75,379150",7866,"¿Cómo se califica VILLA FÁTIMA; BUENAVISTA; CÓRDOBA; 8,087950; -75,379150 ; 7866; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
BOLÍVAR,CALAMAR,BARRANCA NUEVA,"10,187250","-74,982620",14746,"¿Cómo se califica BARRANCA NUEVA; CALAMAR; BOLÍVAR; 10,187250; -74,982620 ; 14746; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
TOLIMA,CAJAMARCA,CAJAMARCA,"4,446840","-75,520850",3976,"¿Cómo se califica CAJAMARCA; CAJAMARCA; TOLIMA; 4,446840; -75,520850 ; 3976; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,ARMENIA,CONDOMINIO EL EDEN,"4,452780","-75,769500",2360,"¿Cómo se califica CONDOMINIO EL EDEN; ARMENIA; QUINDÍO; 4,452780; -75,769500 ; 2360; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,BUENAVISTA,BUENAVISTA,"8,211950","-75,474890",10000,"¿Cómo se califica BUENAVISTA; BUENAVISTA; CÓRDOBA; 8,211950; -75,474890 ; 10000; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,CÁCERES,CÁCERES,"7,596110","-75,374700",6858,"¿Cómo se califica CÁCERES; CÁCERES; ANTIOQUIA; 7,596110; -75,374700 ; 6858; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
CÓRDOBA,BUENAVISTA,NUEVA ESTACIÓN,"8,228680","-75,487360",10029,"¿Cómo se califica NUEVA ESTACIÓN; BUENAVISTA; CÓRDOBA; 8,228680; -75,487360 ; 10029; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
BOLÍVAR,CALAMAR,CALAMAR,"10,225290","-74,927550",12732,"¿Cómo se califica CALAMAR; CALAMAR; BOLÍVAR; 10,225290; -74,927550 ; 12732; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,CÁCERES,RÍO MAN,"7,900590","-75,203750",7530,"¿Cómo se califica RÍO MAN; CÁCERES; ANTIOQUIA; 7,900590; -75,203750 ; 7530; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,CALARCÁ,LA BELLA,"4,496280","-75,683310",2819,"¿Cómo se califica LA BELLA; CALARCÁ; QUINDÍO; 4,496280; -75,683310 ; 2819; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
QUINDÍO,CALARCÁ,CALARCÁ,"4,505980","-75,655920",2885,"¿Cómo se califica CALARCÁ; CALARCÁ; QUINDÍO; 4,505980; -75,655920 ; 2885; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
ANTIOQUIA,BELLO,BELLO,"6,315060","-75,553460",726,"¿Cómo se califica BELLO; BELLO; ANTIOQUIA; 6,315060; -75,553460 ; 726; en todos los riesgos, el riesgo de contaminacioon se refiere a la contanminacion a la carga con sustancias prohibidad u otros elementos ilicitos?"
